"product_id","category","brand","season","size","color","original_price","markdown_percentage","current_price","purchase_date","stock_quantity","customer_rating","is_returned","return_reason","item","fit","material","target_gender","season_purchased"
FB001293,Bottoms,Uniqlo,Fall,L,Green,62.3,0.19200000762939454,50.34,"2025-08-06",9,2.5,false,"",Skirt,Regular,Cotton,Unisex,out-of-season
FB001294,Accessories,Uniqlo,Fall,"",Beige,58.83,0.125,51.48,"2025-08-06",3,1.5,false,"",Cap,Regular,Synthetic,Unisex,out-of-season
FB001295,Tops,H&M,Summer,XXL,Navy,119.04,0.017000000476837158,117.02,"2025-08-06",34,4.1,false,"",Hoodie,Regular,Viscose,Women,in-season
FB001296,Outerwear,Zara,Summer,S,Navy,80.54,0.0,80.54,"2025-08-06",3,1.8,true,Size Issue,Puffer Jacket,Oversized,Polyester,Women,in-season
FB001297,Bottoms,Banana Republic,Winter,XS,Black,47.32,0.2570000076293945,35.16,"2025-08-06",2,3.2,false,"",Chinos,Regular,Denim,Men,out-of-season
FB001298,Shoes,Gap,Winter,XL,Pink,104.57,0.27399999618530274,75.92,"2025-08-06",7,1.0,true,Quality Issue,Sandals,Oversized,Synthetic,Unisex,out-of-season
FB001299,Accessories,Zara,Winter,"",Blue,38.37,0.23299999237060548,29.43,"2025-08-06",22,1.4,false,"",Belt,Relaxed,Cotton,Unisex,out-of-season
FB001300,Outerwear,H&M,Winter,"",Red,86.3,0.0,86.3,"2025-08-06",33,3.9,false,"",Wool Coat,Regular,Wool Blend,Men,out-of-season
FB001301,Accessories,Mango,Winter,"",Purple,64.89,0.04199999809265137,62.16,"2025-08-06",40,1.4,false,"",Belt,Regular,Leather,Men,out-of-season
FB001302,Accessories,Mango,Fall,"",Navy,53.64,0.0,53.64,"2025-08-06",18,2.3,false,"",Scarf,Regular,Synthetic,Women,out-of-season
FB001303,Dresses,Mango,Summer,XXL,Pink,113.81,0.09199999809265137,103.34,"2025-08-06",11,2.4,false,"",Bracelet,Regular,Mixed,Unisex,in-season
FB001304,Tops,Ann Taylor,Summer,XXL,Beige,40.12,0.27700000762939453,29.01,"2025-08-06",29,1.7,true,Size Issue,Blouse,Relaxed,Wool,Unisex,in-season
FB001305,Tops,Gap,Winter,M,Black,49.64,0.3089999961853027,34.3,"2025-08-06",21,2.0,false,"",Sweater,Regular,Viscose,Women,out-of-season
FB001306,Bottoms,Forever21,Summer,L,Brown,117.64,0.5420000076293945,53.88,"2025-08-06",25,4.6,true,Wrong Item,Skirt,Oversized,Denim,Women,in-season
FB001307,Accessories,Mango,Summer,"",Red,69.78,0.03700000047683716,67.2,"2025-08-06",14,3.2,false,"",Belt,Regular,Cotton,Women,in-season
FB001308,Accessories,Forever21,Spring,"",White,29.91,0.18399999618530274,24.41,"2025-03-03",10,4.9,false,"",Cap,Oversized,Cotton,Women,in-season
FB001309,Shoes,H&M,Fall,XL,Black,187.11,0.4329999923706055,106.09,"2025-08-06",26,3.0,false,"",Sneakers,Oversized,Synthetic,Unisex,out-of-season
FB001310,Accessories,Ann Taylor,Summer,"",Beige,40.04,0.15800000190734864,33.71,"2025-08-06",31,1.8,false,"",Bag,Relaxed,Leather,Women,in-season
FB001311,Dresses,Mango,Spring,XS,Beige,113.44,0.23399999618530273,86.9,"2025-03-07",1,,false,"",Earrings,Slim,Mixed,Women,in-season
FB001312,Bottoms,Zara,Spring,S,Gray,119.84,0.0,119.84,"2024-09-27",47,1.4,false,"",Jeans,Relaxed,Cotton,Women,out-of-season
FB001313,Shoes,Uniqlo,Fall,XXL,Brown,167.27,0.0,167.27,"2025-08-06",9,4.0,false,"",Ankle Boots,Regular,Leather,Unisex,out-of-season
FB001314,Dresses,Banana Republic,Spring,XL,Blue,148.0,0.01100000023841858,146.37,"2025-02-23",43,2.0,false,"",Necklace,Regular,Mixed,Men,out-of-season
FB001315,Bottoms,H&M,Winter,XXL,Red,65.34,0.4979999923706055,32.8,"2025-08-06",9,,false,"",Chinos,Oversized,Cotton,Women,out-of-season
FB001316,Shoes,Banana Republic,Spring,M,Green,84.57,0.05400000095367432,80.0,"2025-07-17",33,,false,"",Ankle Boots,Oversized,Leather,Women,out-of-season
FB001317,Bottoms,Gap,Summer,XS,Gray,52.6,0.0,52.6,"2025-08-06",35,1.2,true,Color Mismatch,Skirt,Relaxed,Cotton,Unisex,in-season
FB001318,Shoes,Uniqlo,Summer,L,Green,106.37,0.0,106.37,"2025-08-06",30,1.1,false,"",Loafers,Regular,Leather,Unisex,in-season
FB001319,Tops,Gap,Summer,XXL,Black,96.77,0.40400001525878904,57.67,"2025-08-06",31,4.5,false,"",Hoodie,Relaxed,Viscose,Women,in-season
FB001320,Outerwear,Banana Republic,Spring,L,Brown,99.02,0.0,99.02,"2024-10-16",21,1.2,false,"",Puffer Jacket,Slim,Cotton Blend,Women,out-of-season
FB001321,Accessories,Zara,Spring,"",Purple,68.89,0.36900001525878906,43.47,"2024-12-05",9,1.8,false,"",Bag,Oversized,Cotton,Women,out-of-season
FB001322,Dresses,H&M,Spring,S,Pink,63.91,0.035,61.67,"2025-05-19",14,2.1,false,"",Earrings,Regular,Mixed,Women,in-season
FB001323,Shoes,Mango,Fall,S,Navy,116.38,0.11399999618530274,103.11,"2025-08-06",15,,false,"",Sneakers,Slim,Synthetic,Men,out-of-season
FB001324,Bottoms,Uniqlo,Fall,XS,Green,71.74,0.0,71.74,"2025-08-06",16,,false,"",Skirt,Oversized,Polyester,Unisex,out-of-season
FB001325,Bottoms,Forever21,Winter,M,Beige,91.11,0.0,91.11,"2025-08-06",38,3.3,false,"",Trousers,Relaxed,Polyester,Men,out-of-season
FB001326,Accessories,Zara,Summer,"",White,46.07,0.0,46.07,"2025-08-06",25,2.5,false,"",Scarf,Regular,Leather,Unisex,in-season
FB001327,Dresses,Mango,Fall,S,Green,156.27,0.0,156.27,"2025-08-06",43,,false,"",Tote Bag,Oversized,Mixed,Women,out-of-season
FB001328,Tops,Mango,Fall,XS,Pink,56.35,0.0,56.35,"2025-08-06",31,1.5,false,"",Blouse,Regular,Cotton,Men,out-of-season
FB001329,Bottoms,Zara,Winter,XS,Purple,118.21,0.23100000381469726,90.9,"2025-08-06",15,5.0,false,"",Chinos,Relaxed,Denim,Men,out-of-season
FB001330,Tops,Gap,Fall,XS,Beige,25.86,0.0,25.86,"2025-08-06",46,1.5,false,"",Knit Top,Oversized,Viscose,Women,out-of-season
FB001331,Tops,H&M,Fall,S,Green,91.67,0.23700000762939452,69.94,"2025-08-06",3,3.7,false,"",Sweater,Relaxed,Viscose,Women,out-of-season
FB001332,Bottoms,Uniqlo,Fall,L,Blue,25.29,0.07900000095367432,23.29,"2025-08-06",39,1.7,false,"",Trousers,Oversized,Polyester,Men,out-of-season
FB001333,Accessories,H&M,Winter,"",Navy,51.61,0.3220000076293945,34.99,"2025-08-06",34,4.8,false,"",Bag,Slim,Leather,Women,out-of-season
FB001334,Outerwear,Banana Republic,Summer,XL,Black,143.61,0.24600000381469728,108.28,"2025-08-06",50,4.1,false,"",Bomber Jacket,Slim,Wool Blend,Women,in-season
FB001335,Bottoms,Gap,Summer,L,Red,45.48,0.0,45.48,"2025-08-06",29,2.3,false,"",Trousers,Regular,Polyester,Men,in-season
FB001336,Shoes,Zara,Summer,"",White,177.79,0.10699999809265137,158.77,"2025-08-06",37,,false,"",Loafers,Regular,Synthetic,Unisex,in-season
FB001337,Outerwear,Gap,Fall,XS,Purple,145.1,0.34200000762939453,95.48,"2025-08-06",14,,false,"",Puffer Jacket,Slim,Wool Blend,Men,out-of-season
FB001338,Shoes,Ann Taylor,Summer,XXL,Navy,190.78,0.0,190.78,"2025-08-06",39,3.7,false,"",Ankle Boots,Regular,Synthetic,Unisex,in-season
FB001339,Accessories,Forever21,Fall,"",Blue,44.73,0.0,44.73,"2025-08-06",25,1.1,false,"",Belt,Slim,Cotton,Women,out-of-season
FB001340,Shoes,Banana Republic,Winter,XXL,White,65.48,0.0,65.48,"2025-08-06",7,4.6,false,"",Sandals,Oversized,Synthetic,Men,out-of-season
FB001341,Shoes,Gap,Spring,XS,Purple,86.1,0.0,86.1,"2024-12-27",4,2.4,false,"",Ankle Boots,Relaxed,Synthetic,Men,out-of-season
FB001342,Bottoms,Uniqlo,Winter,XS,Green,100.14,0.0,100.14,"2025-08-06",48,4.2,false,"",Jeans,Slim,Denim,Unisex,out-of-season
FB001343,Outerwear,Banana Republic,Winter,"",Red,203.4,0.0,203.4,"2025-08-06",18,1.8,false,"",Trench Coat,Relaxed,Wool Blend,Women,out-of-season
FB001344,Tops,Gap,Winter,XS,White,95.22,0.24399999618530274,71.99,"2025-08-06",26,2.3,false,"",Hoodie,Oversized,Viscose,Men,out-of-season
FB001345,Dresses,H&M,Fall,XL,Red,173.88,0.3160000038146973,118.93,"2025-08-06",5,3.2,false,"",Tote Bag,Regular,Mixed,Men,out-of-season
FB001346,Dresses,H&M,Winter,L,Beige,160.05,0.0,160.05,"2025-08-06",23,4.0,false,"",Earrings,Regular,Mixed,Women,out-of-season
FB001347,Tops,Forever21,Winter,XS,Blue,59.53,0.0,59.53,"2025-08-06",28,1.5,false,"",Blouse,Regular,Cotton,Women,out-of-season
FB001348,Dresses,Mango,Fall,XS,Blue,155.32,0.0,155.32,"2025-08-06",19,4.1,false,"",Earrings,Regular,Mixed,Women,out-of-season
FB001349,Bottoms,Forever21,Spring,XL,Black,29.65,0.41,17.49,"2024-08-26",21,4.5,true,Quality Issue,Jeans,Oversized,Polyester,Women,out-of-season
FB001350,Outerwear,Mango,Winter,XXL,Brown,237.53,0.23200000762939454,182.42,"2025-08-06",23,2.2,false,"",Trench Coat,Slim,Cotton Blend,Unisex,out-of-season
FB001351,Outerwear,Ann Taylor,Summer,M,Pink,81.67,0.0,81.67,"2025-08-06",34,3.1,true,Damaged,Denim Jacket,Regular,Polyester,Women,in-season
FB001352,Bottoms,Banana Republic,Spring,M,Beige,37.07,0.0,37.07,"2025-05-01",13,,false,"",Jeans,Oversized,Polyester,Women,in-season
FB001353,Tops,Uniqlo,Fall,XXL,Purple,80.97,0.0,80.97,"2025-08-06",13,,false,"",Knit Top,Slim,Viscose,Men,out-of-season
FB001354,Accessories,Zara,Spring,"",Gray,77.68,0.2989999961853027,54.45,"2025-07-24",33,4.0,true,Damaged,Scarf,Regular,Leather,Women,out-of-season
FB001355,Tops,Banana Republic,Summer,XXL,Green,117.58,0.01,116.4,"2025-08-06",27,3.3,false,"",T-Shirt,Oversized,Viscose,Men,in-season
FB001356,Outerwear,Mango,Fall,XL,Blue,130.09,0.28299999237060547,93.27,"2025-08-06",41,2.3,false,"",Puffer Jacket,Relaxed,Wool Blend,Women,out-of-season
FB001357,Tops,Uniqlo,Fall,XS,Purple,63.69,0.0,63.69,"2025-08-06",11,3.0,false,"",Sweater,Relaxed,Viscose,Unisex,out-of-season
FB001358,Outerwear,Banana Republic,Spring,XL,Red,135.02,0.0,135.02,"2025-07-30",25,3.4,true,Changed Mind,Wool Coat,Regular,Wool Blend,Unisex,out-of-season
FB001359,Accessories,H&M,Winter,"",Beige,45.37,0.0,45.37,"2025-08-06",19,1.1,false,"",Belt,Oversized,Synthetic,Unisex,out-of-season
FB001360,Bottoms,Zara,Winter,XL,Brown,51.17,0.08,47.08,"2025-08-06",7,,false,"",Trousers,Slim,Denim,Women,out-of-season
FB001361,Dresses,Forever21,Summer,XXL,Brown,49.34,0.055,46.63,"2025-08-06",10,4.3,false,"",Tote Bag,Regular,Mixed,Men,in-season
FB001362,Shoes,Uniqlo,Spring,S,Green,119.78,0.0,119.78,"2025-06-10",40,,false,"",Sneakers,Regular,Leather,Women,out-of-season
FB001363,Tops,Banana Republic,Spring,S,Gray,77.3,0.3509999847412109,50.17,"2025-07-26",16,,false,"",Knit Top,Regular,Viscose,Women,out-of-season
FB001364,Tops,Gap,Fall,XS,Red,72.69,0.0,72.69,"2025-08-06",6,,false,"",Hoodie,Regular,Cotton,Women,out-of-season
FB001365,Shoes,Gap,Fall,XL,Brown,117.57,0.0,117.57,"2025-08-06",30,4.8,false,"",Sandals,Regular,Leather,Men,out-of-season
FB001366,Outerwear,Forever21,Spring,S,Green,161.25,0.48400001525878905,83.2,"2024-11-11",32,,false,"",Trench Coat,Regular,Polyester,Men,out-of-season
FB001367,Shoes,Ann Taylor,Fall,S,Purple,158.01,0.0,158.01,"2025-08-06",19,2.6,false,"",Ankle Boots,Regular,Synthetic,Men,out-of-season
FB001368,Tops,Ann Taylor,Summer,L,Blue,60.92,0.0,60.92,"2025-08-06",25,,true,Quality Issue,Knit Top,Relaxed,Viscose,Women,in-season
FB001369,Shoes,H&M,Summer,XL,Gray,122.03,0.2520000076293945,91.28,"2025-08-06",21,4.7,false,"",Sandals,Regular,Synthetic,Women,in-season
FB001370,Shoes,Mango,Spring,S,Brown,109.15,0.0,109.15,"2024-11-11",11,,false,"",Loafers,Slim,Synthetic,Men,out-of-season
FB001371,Bottoms,Ann Taylor,Fall,M,Beige,60.97,0.0,60.97,"2025-08-06",29,4.5,false,"",Jeans,Relaxed,Polyester,Women,out-of-season
FB001372,Accessories,Uniqlo,Summer,"",Pink,64.87,0.3529999923706055,41.97,"2025-08-06",12,4.2,true,Size Issue,Belt,Regular,Cotton,Men,in-season
FB001373,Shoes,Mango,Fall,S,Pink,151.35,0.0,151.35,"2025-08-06",18,,false,"",Sandals,Regular,Leather,Women,out-of-season
FB001374,Accessories,Gap,Winter,"",Blue,72.9,0.44,40.82,"2025-08-06",25,3.0,false,"",Cap,Regular,Cotton,Unisex,out-of-season
FB001375,Accessories,Gap,Winter,"",Purple,79.48,0.0,79.48,"2025-08-06",2,3.3,false,"",Cap,Regular,Synthetic,Men,out-of-season
FB001376,Shoes,Mango,Fall,M,Beige,122.77,0.5979999923706054,49.35,"2025-08-06",33,4.0,false,"",Sneakers,Relaxed,Leather,Women,out-of-season
FB001377,Bottoms,Forever21,Summer,XL,Black,79.61,0.0,79.61,"2025-08-06",29,3.7,false,"",Skirt,Regular,Denim,Women,in-season
FB001378,Bottoms,Uniqlo,Winter,L,White,60.13,0.0,60.13,"2025-08-06",27,,false,"",Skirt,Relaxed,Polyester,Men,out-of-season
FB001379,Accessories,Gap,Winter,"",Gray,72.26,0.41,42.63,"2025-08-06",43,3.5,false,"",Belt,Oversized,Synthetic,Unisex,out-of-season
FB001380,Bottoms,Mango,Summer,XL,Green,66.38,0.17,55.1,"2025-08-06",24,4.9,true,Size Issue,Skirt,Oversized,Cotton,Women,in-season
FB001381,Outerwear,Ann Taylor,Spring,XS,Beige,100.27,0.0,100.27,"2025-03-03",37,3.1,false,"",Bomber Jacket,Regular,Cotton Blend,Women,in-season
FB001382,Dresses,Zara,Summer,S,Beige,116.09,0.5279999923706055,54.79,"2025-08-06",22,,false,"",Bracelet,Regular,Mixed,Unisex,in-season
FB001383,Outerwear,Mango,Fall,S,White,80.71,0.008999999761581421,79.98,"2025-08-06",11,1.1,false,"",Wool Coat,Oversized,Polyester,Men,out-of-season
FB001384,Dresses,Banana Republic,Summer,M,Blue,175.11,0.0,175.11,"2025-08-06",39,2.9,false,"",Tote Bag,Regular,Mixed,Women,in-season
FB001385,Dresses,Mango,Fall,XS,Brown,122.35,0.37,77.08,"2025-08-06",25,,false,"",Shoulder Bag,Regular,Mixed,Men,out-of-season
FB001386,Shoes,Uniqlo,Winter,S,Blue,127.99,0.0,127.99,"2025-08-06",14,2.7,false,"",Sneakers,Oversized,Synthetic,Women,out-of-season
FB001387,Bottoms,Zara,Summer,S,Brown,101.07,0.045999999046325686,96.42,"2025-08-06",19,4.7,false,"",Jeans,Relaxed,Cotton,Men,in-season
FB001388,Bottoms,Forever21,Winter,L,Brown,41.83,0.44099998474121094,23.38,"2025-08-06",6,2.4,false,"",Chinos,Oversized,Denim,Women,out-of-season
FB001389,Shoes,H&M,Spring,M,Green,147.52,0.0,147.52,"2025-01-08",41,4.0,false,"",Sandals,Slim,Synthetic,Unisex,out-of-season
FB001390,Tops,Banana Republic,Fall,S,Gray,85.94,0.0,85.94,"2025-08-06",49,1.5,false,"",Sweater,Slim,Wool,Men,out-of-season
FB001391,Dresses,Gap,Winter,XXL,Green,115.61,0.0,115.61,"2025-08-06",35,1.8,false,"",Bracelet,Relaxed,Mixed,Men,out-of-season
FB001392,Outerwear,Ann Taylor,Winter,XS,Pink,90.58,0.0,90.58,"2025-08-06",1,1.0,false,"",Bomber Jacket,Oversized,Wool Blend,Men,out-of-season
FB001393,Tops,Gap,Spring,S,Red,64.84,0.0,64.84,"2024-10-26",25,3.9,false,"",Knit Top,Relaxed,Wool,Unisex,out-of-season
FB001394,Bottoms,Banana Republic,Summer,XS,Black,37.27,0.0,37.27,"2025-08-06",27,2.8,true,Changed Mind,Jeans,Regular,Cotton,Unisex,in-season
FB001395,Tops,Gap,Summer,XL,Blue,90.48,0.5520000076293945,40.54,"2025-08-06",26,3.0,false,"",Sweater,Regular,Cotton,Men,in-season
FB001396,Shoes,Gap,Summer,S,Green,159.62,0.5840000152587891,66.4,"2025-08-06",45,1.1,false,"",Loafers,Regular,Synthetic,Men,in-season
FB001397,Shoes,Ann Taylor,Summer,L,Gray,81.46,0.5879999923706055,33.56,"2025-08-06",37,4.6,false,"",Ankle Boots,Relaxed,Leather,Men,in-season
FB001398,Shoes,Forever21,Winter,XS,White,93.63,0.0,93.63,"2025-08-06",47,4.1,false,"",Ankle Boots,Regular,Synthetic,Men,out-of-season
FB001399,Tops,Ann Taylor,Summer,M,Brown,95.55,0.0,95.55,"2025-08-06",25,4.7,false,"",Hoodie,Slim,Wool,Women,in-season
FB001400,Outerwear,Zara,Winter,M,White,146.45,0.0,146.45,"2025-08-06",45,3.4,false,"",Puffer Jacket,Regular,Polyester,Men,out-of-season
FB001401,Shoes,Banana Republic,Spring,M,Blue,96.9,0.0,96.9,"2025-02-03",24,4.3,false,"",Sneakers,Slim,Leather,Women,out-of-season
FB001402,Tops,Banana Republic,Fall,XXL,Brown,71.83,0.0,71.83,"2025-08-06",46,4.5,false,"",Blouse,Relaxed,Cotton,Unisex,out-of-season
FB001403,Tops,H&M,Summer,L,Navy,29.17,0.0,29.17,"2025-08-06",17,1.6,false,"",T-Shirt,Oversized,Wool,Women,in-season
FB001404,Tops,H&M,Spring,S,Green,31.3,0.43599998474121093,17.65,"2025-03-06",21,4.4,false,"",Blouse,Relaxed,Wool,Unisex,in-season
FB001405,Accessories,Zara,Fall,"",Green,73.57,0.0,73.57,"2025-08-06",22,1.1,false,"",Bag,Oversized,Synthetic,Men,out-of-season
FB001406,Shoes,Mango,Summer,"",Pink,75.95,0.0,75.95,"2025-08-06",14,,false,"",Sandals,Oversized,Leather,Men,in-season
FB001407,Accessories,H&M,Spring,"",Green,79.04,0.0,79.04,"2024-10-03",28,4.7,false,"",Cap,Oversized,Cotton,Men,out-of-season
FB001408,Tops,Mango,Fall,L,White,26.85,0.0,26.85,"2025-08-06",26,,false,"",Sweater,Regular,Cotton,Women,out-of-season
FB001409,Dresses,Ann Taylor,Spring,L,Gray,126.21,0.29200000762939454,89.36,"2024-08-15",25,1.1,false,"",Necklace,Regular,Mixed,Women,out-of-season
FB001410,Shoes,Mango,Fall,S,Navy,71.46,0.0,71.46,"2025-08-06",2,3.1,false,"",Sneakers,Oversized,Synthetic,Women,out-of-season
FB001411,Dresses,Mango,Winter,M,Beige,65.07,0.14800000190734863,55.44,"2025-08-06",21,,false,"",Earrings,Oversized,Mixed,Men,out-of-season
FB001412,Bottoms,Mango,Fall,XL,Pink,28.11,0.20899999618530274,22.24,"2025-08-06",6,2.3,false,"",Chinos,Relaxed,Denim,Women,out-of-season
FB001413,Tops,H&M,Spring,L,Green,29.12,0.0,29.12,"2025-03-25",14,2.7,false,"",T-Shirt,Relaxed,Wool,Men,in-season
FB001414,Accessories,Forever21,Winter,"",Black,57.1,0.0,57.1,"2025-08-06",28,,true,Wrong Item,Cap,Relaxed,Synthetic,Women,out-of-season
FB001415,Outerwear,Uniqlo,Spring,M,Black,248.05,0.0,248.05,"2025-04-29",17,4.6,false,"",Puffer Jacket,Relaxed,Cotton Blend,Women,in-season
FB001416,Bottoms,Zara,Fall,S,Gray,108.59,0.40599998474121096,64.5,"2025-08-06",9,1.3,false,"",Jeans,Slim,Denim,Women,out-of-season
FB001417,Outerwear,Forever21,Summer,XL,Beige,124.13,0.0,124.13,"2025-08-06",33,5.0,false,"",Puffer Jacket,Oversized,Wool Blend,Unisex,in-season
FB001418,Accessories,Zara,Spring,"",Brown,62.21,0.017999999523162842,61.09,"2024-11-03",4,2.3,false,"",Scarf,Regular,Cotton,Men,out-of-season
FB001419,Bottoms,Uniqlo,Fall,M,Gray,48.27,0.0,48.27,"2025-08-06",33,,false,"",Trousers,Slim,Denim,Women,out-of-season
FB001420,Tops,Zara,Spring,XL,Blue,88.77,0.0,88.77,"2025-05-16",40,4.8,false,"",Blouse,Regular,Wool,Men,in-season
FB001421,Dresses,Gap,Fall,M,Navy,94.17,0.0,94.17,"2025-08-06",2,,false,"",Bracelet,Slim,Mixed,Women,out-of-season
FB001422,Accessories,Forever21,Fall,"",Black,30.44,0.0,30.44,"2025-08-06",42,,false,"",Belt,Oversized,Leather,Unisex,out-of-season
FB001423,Bottoms,Uniqlo,Fall,XS,Purple,114.29,0.0,114.29,"2025-08-06",9,3.2,false,"",Jeans,Regular,Cotton,Men,out-of-season
FB001424,Shoes,Uniqlo,Fall,XL,Gray,105.01,0.25799999237060545,77.92,"2025-08-06",17,3.2,false,"",Sandals,Regular,Leather,Women,out-of-season
FB001425,Tops,Ann Taylor,Spring,XL,Blue,38.56,0.0,38.56,"2025-05-30",39,1.5,false,"",Sweater,Regular,Wool,Men,in-season
FB001426,Shoes,Mango,Winter,L,Purple,64.94,0.0,64.94,"2025-08-06",32,4.5,false,"",Loafers,Regular,Synthetic,Women,out-of-season
FB001427,Bottoms,Mango,Winter,S,Green,63.74,0.5679999923706055,27.54,"2025-08-06",15,4.0,false,"",Trousers,Slim,Denim,Unisex,out-of-season
FB001428,Tops,Zara,Summer,XL,Pink,67.23,0.11100000381469727,59.77,"2025-08-06",39,1.1,true,Wrong Item,Sweater,Oversized,Wool,Women,in-season
FB001429,Accessories,H&M,Spring,"",Blue,27.2,0.40400001525878904,16.21,"2024-08-19",20,4.3,false,"",Cap,Oversized,Synthetic,Men,out-of-season
FB001430,Tops,Mango,Spring,XL,Brown,75.84,0.0,75.84,"2025-04-07",8,4.1,false,"",Sweater,Relaxed,Wool,Women,in-season
FB001431,Dresses,Mango,Winter,M,Navy,68.51,0.0,68.51,"2025-08-06",1,2.6,false,"",Tote Bag,Slim,Mixed,Men,out-of-season
FB001432,Accessories,Mango,Summer,"",Purple,25.49,0.0,25.49,"2025-08-06",35,2.2,true,Size Issue,Bag,Oversized,Leather,Men,in-season
FB001433,Tops,Ann Taylor,Fall,XS,Red,70.88,0.0,70.88,"2025-08-06",5,2.3,false,"",Blouse,Relaxed,Viscose,Men,out-of-season
FB001434,Shoes,H&M,Summer,XS,White,176.64,0.08800000190734864,161.1,"2025-08-06",1,1.7,false,"",Sandals,Oversized,Synthetic,Men,in-season
FB001435,Dresses,Ann Taylor,Winter,L,Red,50.76,0.0,50.76,"2025-08-06",45,4.3,false,"",Shoulder Bag,Regular,Mixed,Unisex,out-of-season
FB001436,Shoes,Mango,Fall,XL,Pink,155.85,0.0,155.85,"2025-08-06",1,3.5,false,"",Sandals,Oversized,Synthetic,Women,out-of-season
FB001437,Dresses,Banana Republic,Spring,XL,Blue,48.04,0.0,48.04,"2025-05-01",20,3.2,false,"",Bracelet,Slim,Mixed,Women,in-season
FB001438,Tops,Forever21,Spring,XS,Navy,44.79,0.0,44.79,"2025-01-19",7,3.6,false,"",Knit Top,Slim,Wool,Women,out-of-season
FB001439,Tops,Uniqlo,Spring,XS,Blue,76.95,0.0,76.95,"2025-01-12",9,2.5,false,"",T-Shirt,Oversized,Viscose,Unisex,out-of-season
FB001440,Accessories,Gap,Summer,"",Gray,35.93,0.49900001525878906,18.0,"2025-08-06",26,4.0,false,"",Bag,Relaxed,Cotton,Women,in-season
FB001441,Bottoms,Banana Republic,Fall,XL,Red,49.97,0.0,49.97,"2025-08-06",11,3.5,true,Quality Issue,Chinos,Regular,Polyester,Men,out-of-season
FB001442,Outerwear,H&M,Summer,"",Black,169.69,0.0,169.69,"2025-08-06",29,1.9,false,"",Wool Coat,Regular,Polyester,Men,in-season
FB001443,Outerwear,Ann Taylor,Spring,"",White,209.3,0.14199999809265137,179.58,"2025-03-05",29,,false,"",Denim Jacket,Oversized,Wool Blend,Women,in-season
FB001444,Tops,Gap,Summer,XXL,Pink,110.81,0.0,110.81,"2025-08-06",24,2.4,false,"",Knit Top,Regular,Wool,Women,in-season
FB001445,Accessories,Uniqlo,Fall,"",Black,61.84,0.0,61.84,"2025-08-06",0,4.7,true,Wrong Item,Belt,Oversized,Leather,Women,out-of-season
FB001446,Outerwear,Zara,Spring,S,Brown,190.03,0.14899999618530274,161.72,"2025-07-24",35,4.1,false,"",Puffer Jacket,Regular,Cotton Blend,Women,out-of-season
FB001447,Bottoms,Banana Republic,Fall,XS,Red,74.27,0.0,74.27,"2025-08-06",6,1.3,false,"",Jeans,Relaxed,Denim,Women,out-of-season
FB001448,Outerwear,Zara,Fall,XL,Beige,163.77,0.305,113.82,"2025-08-06",10,,false,"",Bomber Jacket,Regular,Polyester,Women,out-of-season
FB001449,Accessories,Mango,Winter,"",Purple,42.28,0.0,42.28,"2025-08-06",22,1.9,false,"",Scarf,Oversized,Synthetic,Unisex,out-of-season
FB001450,Bottoms,H&M,Summer,XS,Navy,52.92,0.0,52.92,"2025-08-06",9,,false,"",Trousers,Oversized,Denim,Unisex,in-season
FB001451,Accessories,Ann Taylor,Spring,"",Black,40.55,0.061999998092651366,38.04,"2024-09-09",26,3.7,true,Wrong Item,Cap,Oversized,Cotton,Women,out-of-season
FB001452,Shoes,Mango,Summer,XXL,Black,129.76,0.0,129.76,"2025-08-06",39,2.9,false,"",Sneakers,Regular,Synthetic,Women,in-season
FB001453,Tops,Ann Taylor,Fall,XL,Purple,63.39,0.0,63.39,"2025-08-06",50,2.5,false,"",Hoodie,Slim,Wool,Women,out-of-season
FB001454,Shoes,H&M,Fall,S,Navy,191.94,0.012999999523162841,189.44,"2025-08-06",39,1.2,false,"",Ankle Boots,Oversized,Leather,Men,out-of-season
FB001455,Accessories,Uniqlo,Spring,"",Purple,63.42,0.0,63.42,"2024-11-12",19,2.9,true,Color Mismatch,Belt,Slim,Cotton,Unisex,out-of-season
FB001456,Tops,Ann Taylor,Winter,XXL,Beige,35.26,0.0,35.26,"2025-08-06",47,2.3,false,"",Blouse,Relaxed,Wool,Women,out-of-season
FB001457,Accessories,Gap,Spring,"",Green,44.5,0.0,44.5,"2025-06-13",36,3.6,false,"",Scarf,Regular,Cotton,Women,out-of-season
FB001458,Shoes,Zara,Spring,XS,White,186.78,0.43400001525878906,105.72,"2024-10-03",42,2.5,true,Damaged,Loafers,Relaxed,Synthetic,Men,out-of-season
FB001459,Tops,H&M,Summer,L,Black,116.71,0.5540000152587891,52.05,"2025-08-06",15,,false,"",Blouse,Regular,Wool,Men,in-season
FB001460,Accessories,H&M,Winter,"",Black,24.5,0.0,24.5,"2025-08-06",7,,false,"",Scarf,Regular,Cotton,Women,out-of-season
FB001461,Accessories,Gap,Winter,"",Navy,23.2,0.0,23.2,"2025-08-06",17,2.1,false,"",Belt,Regular,Cotton,Men,out-of-season
FB001462,Bottoms,Forever21,Winter,XL,Green,73.8,0.0,73.8,"2025-08-06",42,,false,"",Chinos,Regular,Denim,Women,out-of-season
FB001463,Accessories,Zara,Summer,"",Black,51.33,0.0,51.33,"2025-08-06",25,1.2,false,"",Scarf,Oversized,Cotton,Women,in-season
